,id,name,games,goals_scored,goals_conceded,xG_for,xG_against,shots_for,shots_against,shots_on_target_for,shots_on_target_against,yellow_cards,red_cards,fouls
0,108,Leicester City,37,2.0,0.8918918918918919,1.5599999999999998,1.1583783783783783,11.702702702702704,8.513513513513514,6.216216216216216,4.675675675675675,1.9189189189189189,0.02702702702702703,9.513513513513514
0,222,Leeds United,37,1.837837837837838,0.7567567567567568,1.5608108108108107,0.9943243243243243,11.432432432432432,7.054054054054054,6.378378378378378,3.5945945945945947,1.5135135135135136,0.05405405405405406,9.567567567567568
0,220,Ipswich Town,37,2.0,1.3243243243243243,1.5645945945945945,1.1691891891891892,11.72972972972973,8.486486486486486,6.45945945945946,4.702702702702703,2.27027027027027,0.0,11.378378378378379
0,146,Southampton,36,2.0277777777777777,1.3055555555555556,1.7211111111111108,1.1269444444444447,11.944444444444445,8.805555555555555,7.083333333333333,4.527777777777778,2.4166666666666665,0.05555555555555555,9.194444444444445
0,142,West Bromwich Albion,37,1.5405405405405406,0.972972972972973,1.2402702702702701,1.1197297297297297,9.054054054054054,8.378378378378379,4.4324324324324325,4.108108108108108,1.7027027027027026,0.0,7.837837837837838
0,159,Norwich City,37,1.7837837837837838,1.4594594594594594,1.381081081081081,1.4845945945945944,10.81081081081081,11.08108108108108,5.4324324324324325,5.594594594594595,2.054054054054054,0.05405405405405406,9.702702702702704
0,150,Hull City,37,1.4324324324324325,1.2432432432432432,1.4283783783783783,1.3154054054054056,10.72972972972973,10.135135135135135,5.972972972972973,4.837837837837838,2.135135135135135,0.02702702702702703,9.054054054054054
0,239,Coventry City,37,1.5945945945945945,1.162162162162162,1.4137837837837837,1.337837837837838,10.702702702702704,10.216216216216216,5.513513513513513,4.972972972972973,1.9189189189189189,0.05405405405405406,9.972972972972974
0,161,Cardiff City,37,1.162162162162162,1.3243243243243243,1.174054054054054,1.3243243243243241,8.91891891891892,9.864864864864865,4.837837837837838,5.027027027027027,1.864864864864865,0.02702702702702703,9.054054054054054
0,210,Preston North End,36,1.3333333333333333,1.5,1.0952777777777778,1.4155555555555557,7.527777777777778,10.333333333333334,4.333333333333333,5.694444444444445,2.361111111111111,0.027777777777777776,11.11111111111111
0,147,Middlesbrough,36,1.4444444444444444,1.4444444444444444,1.46,1.308888888888889,10.694444444444445,9.722222222222221,6.0,5.166666666666667,1.8055555555555556,0.05555555555555555,9.972222222222221
0,156,Sunderland,37,1.2972972972972974,1.2162162162162162,1.5083783783783786,1.2105405405405405,11.0,8.837837837837839,5.945945945945946,5.108108108108108,2.108108108108108,0.05405405405405406,9.45945945945946
0,207,Bristol City,37,1.135135135135135,1.162162162162162,1.2151351351351354,1.3108108108108107,9.054054054054054,9.621621621621621,4.5675675675675675,5.108108108108108,1.5675675675675675,0.02702702702702703,7.54054054054054
0,155,Watford,37,1.4054054054054055,1.3783783783783783,1.3983783783783783,1.3164864864864867,10.702702702702704,9.945945945945946,5.243243243243243,5.45945945945946,2.324324324324324,0.08108108108108109,11.702702702702704
0,229,Millwall,37,0.972972972972973,1.2972972972972974,1.177027027027027,1.3186486486486486,8.594594594594595,9.945945945945946,4.675675675675675,4.837837837837838,2.27027027027027,0.02702702702702703,11.864864864864865
0,154,Swansea City,37,1.2432432432432432,1.5675675675675675,1.2394594594594595,1.4454054054054053,9.378378378378379,10.756756756756756,4.783783783783784,6.135135135135135,2.108108108108108,0.08108108108108109,9.405405405405405
0,264,Plymouth Argyle,37,1.4594594594594594,1.6486486486486487,1.3535135135135135,1.5045945945945947,10.27027027027027,11.108108108108109,6.0,5.837837837837838,2.135135135135135,0.02702702702702703,9.35135135135135
0,216,Blackburn Rovers,37,1.3783783783783783,1.7297297297297298,1.3656756756756756,1.5364864864864864,9.702702702702704,11.91891891891892,5.4324324324324325,6.162162162162162,2.054054054054054,0.13513513513513514,9.378378378378379
0,141,Stoke City,37,0.9459459459459459,1.3513513513513513,1.28,1.3286486486486488,9.405405405405405,9.756756756756756,4.513513513513513,5.486486486486487,2.4054054054054053,0.08108108108108109,11.162162162162161
0,160,Queens Park Rangers,37,0.972972972972973,1.3513513513513513,1.2202702702702704,1.3543243243243246,8.81081081081081,9.837837837837839,4.702702702702703,5.162162162162162,2.189189189189189,0.10810810810810811,11.054054054054054
0,206,Birmingham City,36,1.1666666666666667,1.5833333333333333,1.2877777777777775,1.5061111111111112,10.027777777777779,11.0,5.138888888888889,6.055555555555555,2.3055555555555554,0.08333333333333333,12.277777777777779
0,217,Huddersfield Town,37,1.135135135135135,1.6486486486486487,1.2291891891891893,1.431891891891892,9.216216216216216,10.45945945945946,4.864864864864865,5.702702702702703,1.8108108108108107,0.02702702702702703,10.297297297297296
0,214,Sheffield Wednesday,37,0.8108108108108109,1.4864864864864864,1.1791891891891895,1.2902702702702702,8.972972972972974,9.35135135135135,4.243243243243243,4.891891891891892,2.324324324324324,0.13513513513513514,11.702702702702704
0,212,Rotherham United,37,0.8108108108108109,2.081081081081081,0.9737837837837838,1.712162162162162,7.324324324324325,12.567567567567568,3.2162162162162162,7.108108108108108,1.837837837837838,0.10810810810810811,10.702702702702704
0,-1,#LEAGUE_AVERAGE#,884,1.3699095022624435,1.3699095022624435,1.33420814479638,1.33420814479638,9.903846153846153,9.903846153846153,5.247737556561086,5.247737556561086,2.0576923076923075,0.05656108597285068,10.091628959276019
